2019/09/16 03:05:52 ...dules/setting/log.go:269:newLogService() [I] Gitea Log Mode: File(File:info)
2019/09/16 03:05:52 ...les/setting/cache.go:45:newCacheService() [I] Cache Service Enabled
2019/09/16 03:05:52 ...s/setting/session.go:44:newSessionService() [I] Session Service Enabled
2019/09/16 03:05:52 routers/init.go:49:initDBEngine() [I] Beginning ORM engine initialization.
2019/09/16 03:05:52 routers/init.go:51:initDBEngine() [I] ORM engine initialization attempt #1/10...
2019/09/16 03:05:52 ...-xorm/xorm/engine.go:330:Ping() [I] PING DATABASE sqlite3
2019/09/16 03:05:52 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT name FROM sqlite_master WHERE type='table' and name = ? []interface {}{"version"} - took: 39.089µs
2019/09/16 03:05:52 .../xorm/session_raw.go:194:exec() [I] [SQL] CREATE TABLE IF NOT EXISTS `version` (`id` INTEGER PRIMARY KEY AUTOINCREMENT NOT NULL, `version` INTEGER NULL) - took: 2.900403ms
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:260:IsColumnExist() [I] [SQL] SELECT name FROM sqlite_master WHERE type='table' and name = ? and ((sql like '%`id`%') or (sql like '%[id]%')) [version]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:260:IsColumnExist() [I] [SQL] SELECT name FROM sqlite_master WHERE type='table' and name = ? and ((sql like '%`version`%') or (sql like '%[version]%')) [version]
2019/09/16 03:05:52 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `version` FROM `version` WHERE `id`=? LIMIT 1 []interface {}{1} - took: 20.838µs
2019/09/16 03:05:52 .../xorm/session_raw.go:194:exec() [I] [SQL] INSERT INTO `version` (`version`) VALUES (?) []interface {}{94} - took: 2.532121ms
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [issue]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [issue]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [pull_request]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [pull_request]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [comment]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [comment]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [attachment]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [attachment]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [label]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [label]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [issue_label]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [issue_label]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [milestone]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [milestone]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [mirror]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [mirror]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [release]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [release]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [login_source]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [login_source]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [webhook]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [webhook]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [hook_task]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [hook_task]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [team]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [team]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [org_user]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [org_user]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [team_user]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [team_user]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [team_repo]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [team_repo]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [notice]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [notice]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [email_address]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [email_address]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [notification]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [notification]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [issue_user]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [issue_user]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [lfs_meta_object]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [lfs_meta_object]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [two_factor]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [two_factor]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [gpg_key]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [gpg_key]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [gpg_key_import]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [gpg_key_import]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [repo_unit]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [repo_unit]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [repo_redirect]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [repo_redirect]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [external_login_user]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [external_login_user]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [protected_branch]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [protected_branch]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [user_open_id]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [user_open_id]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [issue_watch]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [issue_watch]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [commit_status]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [commit_status]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [stopwatch]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [stopwatch]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [tracked_time]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [tracked_time]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [deleted_branch]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [deleted_branch]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [repo_indexer_status]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [repo_indexer_status]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [issue_dependency]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [issue_dependency]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [lfs_lock]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [lfs_lock]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [reaction]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [reaction]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [issue_assignees]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [issue_assignees]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [u2f_registration]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [u2f_registration]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [team_unit]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [team_unit]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [review]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [review]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [oauth2_application]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [oauth2_application]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [oauth2_authorization_code]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [oauth2_authorization_code]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [oauth2_grant]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [oauth2_grant]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [topic]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [topic]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [repo_topic]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [repo_topic]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:276:GetColumns() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='table' and name = ? [version]
2019/09/16 03:05:52 ...m/dialect_sqlite3.go:385:GetIndexes() [I] [SQL] SELECT sql FROM sqlite_master WHERE type='index' and tbl_name = ? [version]
2019/09/16 03:05:52 .../xorm/session_raw.go:194:exec() [I] [SQL] CREATE TABLE IF NOT EXISTS `oauth2_session` (`id` TEXT PRIMARY KEY NOT NULL, `data` TEXT NULL, `created_unix` INTEGER NULL, `updated_unix` INTEGER NULL, `expires_unix` INTEGER NULL) - took: 7.197989ms
2019/09/16 03:05:52 .../xorm/session_raw.go:194:exec() [I] [SQL] CREATE INDEX `IDX_oauth2_session_expires_unix` ON `oauth2_session` (`expires_unix`) - took: 5.786356ms
2019/09/16 03:05:52 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `type`, `name`, `is_actived`, `is_sync_enabled`, `cfg`, `created_unix`, `updated_unix` FROM `login_source` WHERE (is_actived = ? and type = ?) []interface {}{true, 6} - took: 47.234µs
2019/09/16 03:05:52 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `owner_id`, `lower_name`, `name`, `description`, `website`, `original_url`, `default_branch`, `num_watches`, `num_stars`, `num_forks`, `num_issues`, `num_closed_issues`, `num_pulls`, `num_closed_pulls`, `num_milestones`, `num_closed_milestones`, `is_private`, `is_empty`, `is_archived`, `is_mirror`, `is_fork`, `fork_id`, `size`, `is_fsck_enabled`, `close_issues_via_commit_in_any_branch`, `topics`, `avatar`, `created_unix`, `updated_unix` FROM `repository` WHERE (id > 0) - took: 134.028µs
2019/09/16 03:05:52 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT repo.id FROM `repository` repo WHERE repo.num_watches!=(SELECT COUNT(*) FROM `watch` WHERE repo_id=repo.id) - took: 49.749µs
2019/09/16 03:05:52 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT repo.id FROM `repository` repo WHERE repo.num_stars!=(SELECT COUNT(*) FROM `star` WHERE repo_id=repo.id) - took: 25.104µs
2019/09/16 03:05:52 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT label.id FROM `label` WHERE label.num_issues!=(SELECT COUNT(*) FROM `issue_label` WHERE label_id=label.id) - took: 22.3µs
2019/09/16 03:05:52 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `user`.id FROM `user` WHERE `user`.num_repos!=(SELECT COUNT(*) FROM `repository` WHERE owner_id=`user`.id) - took: 28.541µs
2019/09/16 03:05:52 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `issue`.id FROM `issue` WHERE `issue`.num_comments!=(SELECT COUNT(*) FROM `comment` WHERE issue_id=`issue`.id AND type=0) - took: 28.267µs
2019/09/16 03:05:52 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT repo.id FROM `repository` repo WHERE repo.num_closed_issues!=(SELECT COUNT(*) FROM `issue` WHERE repo_id=repo.id AND is_closed=? AND is_pull=?) []interface {}{true, false} - took: 31.131µs
2019/09/16 03:05:52 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT repo.id FROM `repository` repo WHERE repo.num_closed_pulls!=(SELECT COUNT(*) FROM `issue` WHERE repo_id=repo.id AND is_closed=? AND is_pull=?) []interface {}{true, true} - took: 37.359µs
2019/09/16 03:05:52 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT repo.id FROM `repository` repo WHERE repo.num_forks!=(SELECT COUNT(*) FROM `repository` WHERE fork_id=repo.id) - took: 56.97µs
2019/09/16 03:05:52 .../xorm/session_raw.go:194:exec() [I] [SQL] DELETE FROM `deleted_branch` WHERE (deleted_unix < ?) []interface {}{1568516752} - took: 78.067µs
2019/09/16 03:05:52 routers/init.go:106:GlobalInit() [I] SQLite3 Supported
2019/09/16 03:05:52 routers/init.go:37:checkRunMode() [I] Run Mode: Production
2019/09/16 03:05:52 routers/install.go:388:InstallPost() [I] First-time run install finished!
2019/09/16 03:05:52 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT count(*) FROM `repository` - took: 38.128µs
2019/09/16 03:05:52 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `repo_id`, `hook_id`, `uuid`, `type`, `url`, `signature`, `payload_content`, `http_method`, `content_type`, `event_type`, `is_ssl`, `is_delivered`, `delivered`, `is_succeed`, `request_content`, `response_content` FROM `hook_task` WHERE (is_delivered=?) []interface {}{false} - took: 322.182µs
2019/09/16 03:05:52 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `type`, `status`, `conflicted_files`, `issue_id`, `index`, `head_repo_id`, `base_repo_id`, `head_user_name`, `head_branch`, `base_branch`, `merge_base`, `has_merged`, `merged_commit_id`, `merger_id`, `merged_unix` FROM `pull_request` WHERE (status = ?) []interface {}{1} - took: 274.388µs
2019/09/16 03:05:52 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `owner_id`, `lower_name`, `name`, `description`, `website`, `original_url`, `default_branch`, `num_watches`, `num_stars`, `num_forks`, `num_issues`, `num_closed_issues`, `num_pulls`, `num_closed_pulls`, `num_milestones`, `num_closed_milestones`, `is_private`, `is_empty`, `is_archived`, `is_mirror`, `is_fork`, `fork_id`, `size`, `is_fsck_enabled`, `close_issues_via_commit_in_any_branch`, `topics`, `avatar`, `created_unix`, `updated_unix` FROM `repository` ORDER BY id ASC LIMIT 64 - took: 114.3µs
2019/09/16 03:06:08 routers/install.go:36:InstallInit() [E] Install: Installation is prohibited
2019/09/16 03:06:25 .../xorm/session_raw.go:83:queryRows() [I] [SQL] SELECT `id`, `lower_name`, `name`, `full_name`, `email`, `keep_email_private`, `email_notifications_preference`, `passwd`, `passwd_hash_algo`, `must_change_password`, `login_type`, `login_source`, `login_name`, `type`, `location`, `website`, `rands`, `salt`, `language`, `description`, `created_unix`, `updated_unix`, `last_login_unix`, `last_repo_visibility`, `max_repo_creation`, `is_active`, `is_admin`, `allow_git_hook`, `allow_import_local`, `allow_create_organization`, `prohibit_login`, `avatar`, `avatar_email`, `use_custom_avatar`, `num_followers`, `num_following`, `num_stars`, `num_repos`, `num_teams`, `num_members`, `visibility`, `diff_view_style`, `theme` FROM `user` WHERE (id!=?) AND `lower_name`=? LIMIT 1 []interface {}{0, "admin1"} - took: 129.493µs
2019/09/16 03:06:25 .../xorm/session_raw.go:83:queryRows() [I] [SQL] SELECT `id`, `lower_name`, `name`, `full_name`, `email`, `keep_email_private`, `email_notifications_preference`, `passwd`, `passwd_hash_algo`, `must_change_password`, `login_type`, `login_source`, `login_name`, `type`, `location`, `website`, `rands`, `salt`, `language`, `description`, `created_unix`, `updated_unix`, `last_login_unix`, `last_repo_visibility`, `max_repo_creation`, `is_active`, `is_admin`, `allow_git_hook`, `allow_import_local`, `allow_create_organization`, `prohibit_login`, `avatar`, `avatar_email`, `use_custom_avatar`, `num_followers`, `num_following`, `num_stars`, `num_repos`, `num_teams`, `num_members`, `visibility`, `diff_view_style`, `theme` FROM `user` WHERE (email=?) LIMIT 1 []interface {}{"admin@admin.com"} - took: 88.91µs
2019/09/16 03:06:25 .../xorm/session_raw.go:83:queryRows() [I] [SQL] SELECT `id`, `uid`, `email`, `is_activated` FROM `email_address` WHERE `email`=? LIMIT 1 []interface {}{"admin@admin.com"} - took: 28.56µs
2019/09/16 03:06:25 .../xorm/session_raw.go:178:exec() [I] [SQL] INSERT INTO `user` (`lower_name`, `name`, `full_name`, `email`, `keep_email_private`, `email_notifications_preference`, `passwd`, `passwd_hash_algo`, `must_change_password`, `login_type`, `login_source`, `login_name`, `type`, `location`, `website`, `rands`, `salt`, `language`, `description`, `created_unix`, `updated_unix`, `last_login_unix`, `last_repo_visibility`, `max_repo_creation`, `is_active`, `is_admin`, `allow_git_hook`, `allow_import_local`, `allow_create_organization`, `prohibit_login`, `avatar`, `avatar_email`, `use_custom_avatar`, `num_followers`, `num_following`, `num_stars`, `num_repos`, `num_teams`, `num_members`, `visibility`, `diff_view_style`, `theme`) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) []interface {}{"admin1", "admin1", "", "admin@admin.com", false, "enabled", "e4ca6e5143fd6cba58919f666eaf2c2a6ef1432f8fa76f082d5df1aa2e8ead0b9e6449b684f2277c845c9fd696b7514d793e", "pbkdf2", false, 0, 0, "", 0, "", "", "3vvTMaqJGG", "U89fbykmqj", "", "", 1568603185, 1568603185, 0, false, -1, true, false, false, false, true, false, "64e1b8d34f425d19e1ee2ea7236d3028", "admin@admin.com", false, 0, 0, 0, 0, 0, 0, 0, "", "gitea"} - took: 299.68µs
2019/09/16 03:06:25 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT count(*) FROM `user` WHERE (type=0) - took: 34.041µs
2019/09/16 03:06:25 .../xorm/session_raw.go:194:exec() [I] [SQL] UPDATE `user` SET `last_login_unix` = ?, `is_active` = ?, `is_admin` = ?, `updated_unix` = ? WHERE `id`=? []interface {}{1568603185, true, true, 1568603185, 1} - took: 2.838101ms
2019/09/16 03:06:25 .../xorm/session_raw.go:194:exec() [I] [SQL] UPDATE `user` SET `language` = ?, `updated_unix` = ? WHERE `id`=? []interface {}{"en-US", 1568603185, 1} - took: 2.555891ms
2019/09/16 03:06:25 .../xorm/session_raw.go:194:exec() [I] [SQL] UPDATE `user` SET `last_login_unix` = ?, `updated_unix` = ? WHERE `id`=? []interface {}{1568603185, 1568603185, 1} - took: 2.648371ms
2019/09/16 03:06:26 .../xorm/session_raw.go:76:queryRows() [I] [SQL] SELECT `id`, `lower_name`, `name`, `full_name`, `email`, `keep_email_private`, `email_notifications_preference`, `passwd`, `passwd_hash_algo`, `must_change_password`, `login_type`, `login_source`, `login_name`, `type`, `location`, `website`, `rands`, `salt`, `language`, `description`, `created_unix`, `updated_unix`, `last_login_unix`, `last_repo_visibility`, `max_repo_creation`, `is_active`, `is_admin`, `allow_git_hook`, `allow_import_local`, `allow_create_organization`, `prohibit_login`, `avatar`, `avatar_email`, `use_custom_avatar`, `num_followers`, `num_following`, `num_stars`, `num_repos`, `num_teams`, `num_members`, `visibility`, `diff_view_style`, `theme` FROM `user` WHERE `id`=? LIMIT 1 []interface {}{1} - took: 127.847µs
